msg_id,channel,received_at,sender_name,sender_phone,body,address_in_msg,county_in_msg,listing_in_msg,expected_topic,expected_urgency,expected_owner
SMS-0758,sms,2026-04-26T18:14:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?","6583 Birch Ct, Smyrna, GA",Cobb,,personal,P3,ARCHIVE
SMS-0759,sms,2026-03-21T23:55:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer.,"9170 Pine Rd, Dunwoody, GA",DeKalb,,marketing_promo,P3,ARCHIVE
SMS-0760,sms,2026-04-14T00:18:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 834 Maple Dr, Marietta, GA","834 Maple Dr, Marietta, GA",Cobb,,contract,P1,Noa
SMS-0761,sms,2026-03-27T22:53:00Z,Tester Buyer-Smith,+14045550199,"Hi, I saw the listing at 9007 Magnolia Ln, Marietta, GA. Is it still available? I'd love a tour this weekend.","9007 Magnolia Ln, Marietta, GA",Cobb,,buyer_lead,P2,Fabi
SMS-0762,sms,2026-05-04T02:44:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 1216 Sycamore Blvd, Decatur, GA - they want 5k more. What do you think?","1216 Sycamore Blvd, Decatur, GA",DeKalb,,deal,P1,Nathalie
SMS-0763,sms,2026-03-20T18:08:00Z,Tester Buyer-Smith,+14045550199,"CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/","7628 Peachtree St, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
SMS-0764,sms,2026-04-20T04:25:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 9664 Birch Ct, Cumming, GA?","9664 Birch Ct, Cumming, GA",Forsyth,,scheduling,P2,Noa
SMS-0765,sms,2026-05-15T18:27:00Z,Tester Buyer-Smith,+14045550199,"Hi Nathalie, I'd like to sell my house at 2194 Maple Dr, Atlanta, GA. What's the market like in Fulton right now?","2194 Maple Dr, Atlanta, GA",Fulton,,seller_lead,P2,Nathalie
SMS-0766,sms,2026-04-18T16:21:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","231 Sycamore Blvd, Roswell, GA",Fulton,,personal,P3,ARCHIVE
SMS-0767,sms,2026-04-20T15:50:00Z,Tester Buyer-Smith,+14045550199,"Appraisal came in at $620k for 3652 Birch Ct, Canton, GA. Numbers look good.","3652 Birch Ct, Canton, GA",Cherokee,,deal,P2,Nathalie
SMS-0768,sms,2026-03-28T23:28:00Z,Tester Buyer-Smith,+14045550199,"Appraisal came in at $620k for 6144 Maple Dr, Atlanta, GA. Numbers look good.","6144 Maple Dr, Atlanta, GA",Fulton,,deal,P2,Nathalie
SMS-0769,sms,2026-04-22T11:42:00Z,Tester Buyer-Smith,+14045550199,The work order #4421 for the dishwasher - any update?,"3127 Oak Ave, Cumming, GA",Forsyth,,maintenance,P2,Noa
SMS-0770,sms,2026-04-27T07:08:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"8890 Pine Rd, Cumming, GA",Forsyth,,contract,P2,Noa
SMS-0771,sms,2026-05-06T06:02:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?","731 Oak Ave, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
SMS-0772,sms,2026-04-25T05:25:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 2565 Peachtree St, Canton, GA - they want 5k more. What do you think?","2565 Peachtree St, Canton, GA",Cherokee,,deal,P1,Nathalie
SMS-0773,sms,2026-03-23T06:34:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 4112 Maple Dr, Smyrna, GA - they want 5k more. What do you think?","4112 Maple Dr, Smyrna, GA",Cobb,,deal,P1,Nathalie
SMS-0774,sms,2026-03-22T18:33:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"3631 Oak Ave, Woodstock, GA",Cherokee,,spam,P3,ARCHIVE
SMS-0775,sms,2026-05-13T11:04:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"7289 Magnolia Ln, Kennesaw, GA",Cobb,,spam,P3,ARCHIVE
SMS-0776,sms,2026-03-19T11:21:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 1786 Maple Dr, Decatur, GA, please tell the agent.","1786 Maple Dr, Decatur, GA",DeKalb,,showing,P1,Nathalie
SMS-0777,sms,2026-05-16T21:10:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 5393 Cedar Trail, Marietta, GA, please tell the agent.","5393 Cedar Trail, Marietta, GA",Cobb,,showing,P1,Fabi
SMS-0778,sms,2026-04-03T15:42:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 7396 Cedar Trail, Dunwoody, GA, please tell the agent.","7396 Cedar Trail, Dunwoody, GA",DeKalb,,showing,P1,Nathalie
SMS-0779,sms,2026-03-27T15:00:00Z,Tester Buyer-Smith,+14045550199,"CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/","4333 Riverbend Way, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
SMS-0780,sms,2026-03-29T11:49:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","8265 Riverbend Way, Atlanta, GA",Fulton,,billing,P3,Noa
SMS-0781,sms,2026-04-22T23:50:00Z,Tester Buyer-Smith,+14045550199,"Need your signature on the addendum for 2844 Pine Rd, Smyrna, GA before 5pm.","2844 Pine Rd, Smyrna, GA",Cobb,,contract,P1,Noa
SMS-0782,sms,2026-03-25T23:53:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"548 Riverbend Way, Brookhaven, GA",DeKalb,,marketing_promo,P3,ARCHIVE
SMS-0783,sms,2026-03-27T01:08:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 3223 Willow Pkwy, Brookhaven, GA - approving with your sign-off.","3223 Willow Pkwy, Brookhaven, GA",DeKalb,,vendor,P3,Noa
SMS-0784,sms,2026-05-03T20:17:00Z,Tester Buyer-Smith,+14045550199,FYI we're out of milk. Can you grab some on the way home?,"3745 Peachtree St, Decatur, GA",DeKalb,,personal,P3,ARCHIVE
SMS-0785,sms,2026-03-22T12:02:00Z,Tester Buyer-Smith,+14045550199,Got a late fee but I have proof I paid on time. Can we sort this out?,"4466 Peachtree St, Cumming, GA",Forsyth,,billing,P2,Noa
SMS-0786,sms,2026-04-11T12:47:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"831 Willow Pkwy, Decatur, GA",DeKalb,,spam,P3,ARCHIVE
SMS-0787,sms,2026-04-25T13:22:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm.,"4932 Willow Pkwy, Marietta, GA",Cobb,,personal,P3,ARCHIVE
SMS-0788,sms,2026-04-23T15:15:00Z,Tester Buyer-Smith,+14045550199,I'm a Nigerian prince and need your help moving $25M...,"7359 Sycamore Blvd, Smyrna, GA",Cobb,,spam,P3,ARCHIVE
SMS-0789,sms,2026-04-07T18:41:00Z,Tester Buyer-Smith,+14045550199,The dog has a vet appointment Thursday at 10am.,"8415 Riverbend Way, Sugar Hill, GA",Gwinnett,,personal,P3,ARCHIVE
SMS-0790,sms,2026-05-13T20:44:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","4542 Cedar Trail, Kennesaw, GA",Cobb,,admin,P3,Noa
SMS-0791,sms,2026-05-14T00:09:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"7430 Birch Ct, Lawrenceville, GA",Gwinnett,,spam,P3,ARCHIVE
SMS-0792,sms,2026-05-12T19:34:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"7308 Pine Rd, Canton, GA",Cherokee,,marketing_promo,P3,ARCHIVE
SMS-0793,sms,2026-05-14T11:59:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 5793 Magnolia Ln, Cumming, GA is due next month.","5793 Magnolia Ln, Cumming, GA",Forsyth,,admin,P3,Noa
SMS-0794,sms,2026-04-02T10:37:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"7528 Magnolia Ln, Cumming, GA",Forsyth,,buyer_lead,P1,Fabi
SMS-0795,sms,2026-04-01T10:01:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in Gwinnett county under $550k. Do you have anything coming up?,"9850 Pine Rd, Lawrenceville, GA",Gwinnett,,buyer_lead,P2,Fabi
SMS-0796,sms,2026-04-29T12:48:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 5881 Birch Ct, Canton, GA - they want 5k more. What do you think?","5881 Birch Ct, Canton, GA",Cherokee,,deal,P1,Nathalie
SMS-0797,sms,2026-05-14T06:55:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","4036 Riverbend Way, Canton, GA",Cherokee,,billing,P3,Noa
SMS-0798,sms,2026-04-19T06:49:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","2182 Willow Pkwy, Kennesaw, GA",Cobb,,personal,P3,ARCHIVE
SMS-0799,sms,2026-04-06T15:09:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"2692 Sycamore Blvd, Woodstock, GA",Cherokee,,marketing_promo,P3,ARCHIVE
SMS-0800,sms,2026-04-16T12:03:00Z,Tester Buyer-Smith,+14045550199,"Appraisal came in at $620k for 3668 Peachtree St, Kennesaw, GA. Numbers look good.","3668 Peachtree St, Kennesaw, GA",Cobb,,deal,P2,Nathalie
SMS-0801,sms,2026-04-15T10:43:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?","2891 Birch Ct, Smyrna, GA",Cobb,,personal,P3,ARCHIVE
SMS-0802,sms,2026-03-28T05:45:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","565 Pine Rd, Canton, GA",Cherokee,,maintenance,P3,Noa
SMS-0803,sms,2026-04-27T17:08:00Z,Tester Buyer-Smith,+14045550199,"Need your signature on the addendum for 8752 Magnolia Ln, Duluth, GA before 5pm.","8752 Magnolia Ln, Duluth, GA",Gwinnett,,contract,P1,Noa
SMS-0804,sms,2026-05-17T07:58:00Z,Tester Buyer-Smith,+14045550199,The dog has a vet appointment Thursday at 10am.,"691 Riverbend Way, Woodstock, GA",Cherokee,,personal,P3,ARCHIVE
SMS-0805,sms,2026-03-28T12:58:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 308 Oak Ave, Smyrna, GA, please tell the agent.","308 Oak Ave, Smyrna, GA",Cobb,,showing,P1,Fabi
SMS-0806,sms,2026-05-10T05:01:00Z,Tester Buyer-Smith,+14045550199,"Bathroom faucet is dripping non-stop, can a plumber come look?","8930 Birch Ct, Smyrna, GA",Cobb,,tenant_issue,P2,Nathalie
SMS-0807,sms,2026-04-04T21:24:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm.,"8654 Magnolia Ln, Woodstock, GA",Cherokee,,personal,P3,ARCHIVE
SMS-0808,sms,2026-04-25T00:08:00Z,Tester Buyer-Smith,+14045550199,The dog has a vet appointment Thursday at 10am.,"6280 Magnolia Ln, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
SMS-0809,sms,2026-03-24T21:28:00Z,Tester Buyer-Smith,+14045550199,The dog has a vet appointment Thursday at 10am.,"5749 Oak Ave, Sugar Hill, GA",Gwinnett,,personal,P3,ARCHIVE
SMS-0810,sms,2026-03-22T02:30:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","3829 Magnolia Ln, Marietta, GA",Cobb,,maintenance,P3,Noa
SMS-0811,sms,2026-05-01T08:28:00Z,Tester Buyer-Smith,+14045550199,"Bathroom faucet is dripping non-stop, can a plumber come look?","5758 Sycamore Blvd, Canton, GA",Cherokee,,tenant_issue,P2,Nathalie
SMS-0812,sms,2026-03-29T17:09:00Z,Tester Buyer-Smith,+14045550199,"Appraisal came in at $620k for 1942 Pine Rd, Brookhaven, GA. Numbers look good.","1942 Pine Rd, Brookhaven, GA",DeKalb,,deal,P2,Nathalie
SMS-0813,sms,2026-04-04T19:55:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","5878 Peachtree St, Sugar Hill, GA",Gwinnett,,personal,P3,ARCHIVE
SMS-0814,sms,2026-04-04T19:07:00Z,Tester Buyer-Smith,+14045550199,"Hi Nathalie, I'd like to sell my house at 2642 Oak Ave, Lawrenceville, GA. What's the market like in Gwinnett right now?","2642 Oak Ave, Lawrenceville, GA",Gwinnett,,seller_lead,P2,Fabi
SMS-0815,sms,2026-05-09T14:24:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 7644 Riverbend Way, Sugar Hill, GA!!","7644 Riverbend Way, Sugar Hill, GA",Gwinnett,,tenant_issue,P0,Nathalie
SMS-0816,sms,2026-04-27T20:41:00Z,Tester Buyer-Smith,+14045550199,Closing tomorrow at 9am and the wire instructions look wrong - help!,"3129 Peachtree St, Dunwoody, GA",DeKalb,,deal,P0,Nathalie
SMS-0817,sms,2026-05-16T08:11:00Z,Tester Buyer-Smith,+14045550199,"I'm at 6760 Cedar Trail, Cumming, GA but the door is locked. Are you on the way?","6760 Cedar Trail, Cumming, GA",Forsyth,,showing,P1,Fabi
SMS-0818,sms,2026-04-20T16:00:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer.,"2695 Birch Ct, Decatur, GA",DeKalb,,marketing_promo,P3,ARCHIVE
SMS-0819,sms,2026-04-10T23:48:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 9222 Magnolia Ln, Roswell, GA!!","9222 Magnolia Ln, Roswell, GA",Fulton,,tenant_issue,P0,Nathalie
SMS-0820,sms,2026-03-24T13:13:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"7565 Cedar Trail, Cumming, GA",Forsyth,,marketing_promo,P3,ARCHIVE
SMS-0821,sms,2026-03-24T19:16:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"6451 Riverbend Way, Smyrna, GA",Cobb,,marketing_promo,P3,ARCHIVE
SMS-0822,sms,2026-05-16T01:43:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm.,"4511 Willow Pkwy, Marietta, GA",Cobb,,personal,P3,ARCHIVE
SMS-0823,sms,2026-04-30T07:40:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"5337 Magnolia Ln, Cumming, GA",Forsyth,,billing,P2,Noa
SMS-0824,sms,2026-05-01T16:04:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","4088 Birch Ct, Sugar Hill, GA",Gwinnett,,personal,P3,ARCHIVE
SMS-0825,sms,2026-03-29T14:56:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 7806 Peachtree St, Decatur, GA!!","7806 Peachtree St, Decatur, GA",DeKalb,,tenant_issue,P0,Nathalie
SMS-0826,sms,2026-04-26T20:58:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","1898 Riverbend Way, Woodstock, GA",Cherokee,,personal,P3,ARCHIVE
SMS-0827,sms,2026-05-10T08:08:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","8407 Maple Dr, Sugar Hill, GA",Gwinnett,,billing,P3,Noa
SMS-0828,sms,2026-05-10T22:16:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","348 Sycamore Blvd, Atlanta, GA",Fulton,,maintenance,P2,Noa
SMS-0829,sms,2026-03-26T15:37:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 5534 Magnolia Ln, Brookhaven, GA is due next month.","5534 Magnolia Ln, Brookhaven, GA",DeKalb,,admin,P3,Noa
SMS-0830,sms,2026-04-08T19:45:00Z,Tester Buyer-Smith,+14045550199,"Need your signature on the addendum for 7968 Peachtree St, Cumming, GA before 5pm.","7968 Peachtree St, Cumming, GA",Forsyth,,contract,P1,Noa
SMS-0831,sms,2026-05-03T14:42:00Z,Tester Buyer-Smith,+14045550199,The dog has a vet appointment Thursday at 10am.,"8121 Birch Ct, Marietta, GA",Cobb,,personal,P3,ARCHIVE
SMS-0832,sms,2026-04-02T04:14:00Z,Tester Buyer-Smith,+14045550199,Yoga class moved to 7am tomorrow. Want to come?,"2791 Oak Ave, Duluth, GA",Gwinnett,,personal,P3,ARCHIVE
SMS-0833,sms,2026-04-01T23:26:00Z,Tester Buyer-Smith,+14045550199,"Need to renew the lease at 3033 Maple Dr, Canton, GA. Can you send the renewal terms?","3033 Maple Dr, Canton, GA",Cherokee,,contract,P2,Noa
SMS-0834,sms,2026-05-03T09:37:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 8786 Oak Ave, Sugar Hill, GA?","8786 Oak Ave, Sugar Hill, GA",Gwinnett,,scheduling,P2,Noa
SMS-0835,sms,2026-04-02T17:29:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"5806 Maple Dr, Marietta, GA",Cobb,,billing,P2,Noa
SMS-0836,sms,2026-05-11T00:38:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Cherokee - can we schedule a CMA?,"1340 Cedar Trail, Woodstock, GA",Cherokee,,seller_lead,P2,Fabi
SMS-0837,sms,2026-05-07T12:24:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 4852 Cedar Trail, Cumming, GA","4852 Cedar Trail, Cumming, GA",Forsyth,,tenant_issue,P2,Nathalie
SMS-0838,sms,2026-03-29T02:33:00Z,Tester Buyer-Smith,+14045550199,"Appraisal came in at $620k for 4113 Birch Ct, Smyrna, GA. Numbers look good.","4113 Birch Ct, Smyrna, GA",Cobb,,deal,P2,Nathalie
SMS-0839,sms,2026-04-22T08:14:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","6552 Birch Ct, Brookhaven, GA",DeKalb,,admin,P3,Noa
SMS-0840,sms,2026-03-18T12:41:00Z,Tester Buyer-Smith,+14045550199,Urgent: your bank account needs verification. Visit https://phish.example/,"4743 Cedar Trail, Marietta, GA",Cobb,,spam,P3,ARCHIVE
SMS-0841,sms,2026-03-26T01:42:00Z,Tester Buyer-Smith,+14045550199,"AC stopped cooling at 7898 Cedar Trail, Sandy Springs, GA. Indoor temp is 84F.","7898 Cedar Trail, Sandy Springs, GA",Fulton,,tenant_issue,P1,Nathalie
SMS-0842,sms,2026-05-09T11:47:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"5355 Maple Dr, Kennesaw, GA",Cobb,,billing,P2,Noa
SMS-0843,sms,2026-04-28T15:27:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"8483 Oak Ave, Cumming, GA",Forsyth,,buyer_lead,P1,Fabi
SMS-0844,sms,2026-03-21T04:48:00Z,Tester Buyer-Smith,+14045550199,"Could you send me the seller's disclosure for 1331 Oak Ave, Canton, GA (MLS MLS-7283453)?","1331 Oak Ave, Canton, GA",Cherokee,MLS-7283453,document,P2,Noa
SMS-0845,sms,2026-04-23T07:14:00Z,Tester Buyer-Smith,+14045550199,"Appraisal came in at $620k for 9296 Riverbend Way, Sandy Springs, GA. Numbers look good.","9296 Riverbend Way, Sandy Springs, GA",Fulton,,deal,P2,Nathalie
SMS-0846,sms,2026-04-18T08:36:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","4117 Maple Dr, Sugar Hill, GA",Gwinnett,,maintenance,P2,Noa
SMS-0847,sms,2026-03-25T11:46:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"4926 Birch Ct, Duluth, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
SMS-0848,sms,2026-04-17T05:10:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm.,"5583 Oak Ave, Dunwoody, GA",DeKalb,,personal,P3,ARCHIVE
SMS-0849,sms,2026-05-10T16:39:00Z,Tester Buyer-Smith,+14045550199,"Bathroom faucet is dripping non-stop, can a plumber come look?","9466 Maple Dr, Cumming, GA",Forsyth,,tenant_issue,P2,Nathalie
SMS-0850,sms,2026-05-06T15:31:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 9655 Maple Dr, Woodstock, GA, please tell the agent.","9655 Maple Dr, Woodstock, GA",Cherokee,,showing,P1,Fabi
SMS-0851,sms,2026-05-03T17:38:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 1193 Riverbend Way, Smyrna, GA expires at 5pm today, can you confirm acceptance??","1193 Riverbend Way, Smyrna, GA",Cobb,,buyer_lead,P0,Fabi
SMS-0852,sms,2026-04-18T18:54:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 7303 Oak Ave, Sandy Springs, GA - they want 5k more. What do you think?","7303 Oak Ave, Sandy Springs, GA",Fulton,,deal,P1,Nathalie
SMS-0853,sms,2026-04-04T15:25:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"1049 Maple Dr, Smyrna, GA",Cobb,,marketing_promo,P3,ARCHIVE
SMS-0854,sms,2026-05-05T20:20:00Z,Tester Buyer-Smith,+14045550199,Yoga class moved to 7am tomorrow. Want to come?,"7185 Willow Pkwy, Kennesaw, GA",Cobb,,personal,P3,ARCHIVE
SMS-0855,sms,2026-03-28T17:50:00Z,Tester Buyer-Smith,+14045550199,I'm a Nigerian prince and need your help moving $25M...,"5057 Cedar Trail, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
SMS-0856,sms,2026-04-09T00:10:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in Cobb county under $550k. Do you have anything coming up?,"3265 Peachtree St, Kennesaw, GA",Cobb,,buyer_lead,P2,Fabi
SMS-0857,sms,2026-04-10T22:26:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"6071 Riverbend Way, Duluth, GA",Gwinnett,,buyer_lead,P1,Fabi
SMS-0858,sms,2026-04-26T15:22:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 9737 Maple Dr, Cumming, GA - approving with your sign-off.","9737 Maple Dr, Cumming, GA",Forsyth,,vendor,P3,Noa
SMS-0859,sms,2026-04-01T17:08:00Z,Tester Buyer-Smith,+14045550199,Mom's birthday is next week - did you order the cake?,"5765 Cedar Trail, Marietta, GA",Cobb,,personal,P3,ARCHIVE
SMS-0860,sms,2026-03-26T14:28:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"2821 Sycamore Blvd, Smyrna, GA",Cobb,,marketing_promo,P3,ARCHIVE
SMS-0861,sms,2026-03-26T11:51:00Z,Tester Buyer-Smith,+14045550199,Saw a roach in the kitchen - can pest control come this week?,"5353 Willow Pkwy, Decatur, GA",DeKalb,,tenant_issue,P2,Nathalie
SMS-0862,sms,2026-05-09T20:09:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"6849 Peachtree St, Cumming, GA",Forsyth,,contract,P2,Noa
SMS-0863,sms,2026-05-09T09:33:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"8347 Willow Pkwy, Duluth, GA",Gwinnett,,buyer_lead,P1,Fabi
SMS-0864,sms,2026-04-20T16:41:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm.,"6013 Peachtree St, Sandy Springs, GA",Fulton,,personal,P3,ARCHIVE
SMS-0865,sms,2026-03-25T11:35:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","8776 Peachtree St, Cumming, GA",Forsyth,,maintenance,P2,Noa
SMS-0866,sms,2026-05-06T19:30:00Z,Tester Buyer-Smith,+14045550199,"Hi Nathalie, I'd like to sell my house at 1762 Peachtree St, Cumming, GA. What's the market like in Forsyth right now?","1762 Peachtree St, Cumming, GA",Forsyth,,seller_lead,P2,Fabi
SMS-0867,sms,2026-03-30T05:47:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"8616 Peachtree St, Canton, GA",Cherokee,,marketing_promo,P3,ARCHIVE
SMS-0868,sms,2026-03-29T10:03:00Z,Tester Buyer-Smith,+14045550199,Saw a roach in the kitchen - can pest control come this week?,"7015 Pine Rd, Cumming, GA",Forsyth,,tenant_issue,P2,Nathalie
SMS-0869,sms,2026-04-30T21:09:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 2510 Magnolia Ln, Smyrna, GA?","2510 Magnolia Ln, Smyrna, GA",Cobb,,scheduling,P2,Noa
SMS-0870,sms,2026-03-23T12:09:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","1049 Cedar Trail, Kennesaw, GA",Cobb,,personal,P3,ARCHIVE
SMS-0871,sms,2026-03-20T18:02:00Z,Tester Buyer-Smith,+14045550199,"The painter quoted $1,800 for unit B at 6077 Riverbend Way, Sugar Hill, GA - does that look right?","6077 Riverbend Way, Sugar Hill, GA",Gwinnett,,vendor,P2,Noa
SMS-0872,sms,2026-05-12T04:20:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 824 Birch Ct, Kennesaw, GA!!","824 Birch Ct, Kennesaw, GA",Cobb,,tenant_issue,P0,Nathalie
SMS-0873,sms,2026-03-29T03:14:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 8645 Maple Dr, Kennesaw, GA","8645 Maple Dr, Kennesaw, GA",Cobb,,tenant_issue,P2,Nathalie
SMS-0874,sms,2026-04-20T14:17:00Z,Tester Buyer-Smith,+14045550199,"Hi Nathalie, I'd like to sell my house at 7005 Birch Ct, Cumming, GA. What's the market like in Forsyth right now?","7005 Birch Ct, Cumming, GA",Forsyth,,seller_lead,P2,Fabi
SMS-0875,sms,2026-05-07T23:10:00Z,Tester Buyer-Smith,+14045550199,FYI we're out of milk. Can you grab some on the way home?,"939 Magnolia Ln, Lawrenceville, GA",Gwinnett,,personal,P3,ARCHIVE
SMS-0876,sms,2026-05-13T15:16:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"3408 Birch Ct, Marietta, GA",Cobb,,contract,P2,Noa
SMS-0877,sms,2026-03-25T10:24:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer.,"1078 Sycamore Blvd, Cumming, GA",Forsyth,,marketing_promo,P3,ARCHIVE
SMS-0878,sms,2026-04-17T04:08:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 5757 Riverbend Way, Cumming, GA?","5757 Riverbend Way, Cumming, GA",Forsyth,,scheduling,P2,Noa
